source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
1186,[*]CCCCCCCCCNC(=O)CCCCCCC(=O)N[*],[*]CCCCCCCCCNC(=O)CCCCCCC(=O)N[*],deletion,False,clean_model_teacher,5.736973762512207,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.736973762512207
1186,[*]CCCCCCCCNC(=O)CCCCCCCC(=O)N[*],[*]CCCCCCCCNC(=O)CCCCCCCC(=O)N[*],deletion,False,clean_model_teacher,5.64101505279541,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.64101505279541
1186,[*]CCCCCCCCNCC(=O)CCCCCCCC(=O)N[*],[*]CCCCCCCCNCC(=O)CCCCCCCC(=O)N[*],rearrangement,False,clean_model_teacher,5.787662982940674,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.787662982940674
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2N([*])COC12,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2N([*])COC12,substitution,False,clean_model_teacher,6.027555465698242,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.027555465698242
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)FC1COC2C([*])COC12,[*]OC(=O)OCCCCCCCCCCOC(=O)FC1COC2C([*])COC12,substitution,False,clean_model_teacher,6.293708324432373,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.293708324432373
1187,[*]OC(=O)OCCCCCCCsCCCOC(=O)OC1COC2C([*])COC12,[*]OC(=O)OCCCCCCCsCCCOC(=O)OC1COC2C([*])COC12,insertion,False,clean_model_teacher,4.81254768371582,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.81254768371582
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1CClOC2C([*])COC12,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1CClOC2C([*])COC12,insertion,False,clean_model_teacher,6.036183834075928,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.036183834075928
1187,[*]OC(O)OCCCCCCCCCCOC(=O)OC1COC2C([*])COC12,[*]OC(O)OCCCCCCCCCCOC(=O)OC1COC2C([*])COC12,deletion,False,clean_model_teacher,6.558080196380615,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.558080196380615
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1CO2C([*])COC12,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1CO2C([*])COC12,deletion,False,clean_model_teacher,6.42954158782959,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.42954158782959
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C([*])OCC12,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C([*])OCC12,rearrangement,False,clean_model_teacher,6.298157215118408,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.298157215118408
1187,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C([*])CCO12,[*]OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C([*])CCO12,rearrangement,False,clean_model_teacher,6.232685565948486,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.232685565948486
1188,[*]CC1NCC([*])C1,[*]CC1NCC([*])C1,substitution,False,clean_model_teacher,5.719569683074951,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.719569683074951
1188,[*]SC1CCC([*])C1,[*]SC1CCC([*])C1,substitution,False,clean_model_teacher,5.526259899139404,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.526259899139404
1188,[*]CPC1CCC([*])C1,[*]CPC1CCC([*])C1,insertion,False,clean_model_teacher,6.670466423034668,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.670466423034668
1188,[*]CCs1CCC([*])C1,[*]CCs1CCC([*])C1,insertion,False,clean_model_teacher,5.487892150878906,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.487892150878906
1188,[*]C1CCC([*])C1,[*]C1CCC([*])C1,deletion,False,clean_model_teacher,6.471378326416016,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.471378326416016
1188,[*]CC1CCC([*])1,[*]CC1CCC([*])1,deletion,False,clean_model_teacher,6.572566986083984,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.572566986083984
1189,[*]CCCCCCCOc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)sc1,[*]CCCCCCCOc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)sc1,substitution,False,clean_model_teacher,3.776771068572998,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.776771068572998
1189,[*]CCCCCCCOc1ccc(OCc2ccc(FOc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCCOc1ccc(OCc2ccc(FOc3ccc(O[*])cc3)cc2)cc1,substitution,False,clean_model_teacher,4.542825222015381,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.542825222015381
1189,[*]CCCCCCCOc1ccc(OCc2ccc[N-](COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCCOc1ccc(OCc2ccc[N-](COc3ccc(O[*])cc3)cc2)cc1,insertion,False,clean_model_teacher,4.5372633934021,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.5372633934021
1189,[*]CCCCCC-COc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCC-COc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,insertion,True,clean_model_teacher,4.479820251464844,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.479820251464844
1189,[*]CCCCCCCOc1ccc(OCc2cc(COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCCOc1ccc(OCc2cc(COc3ccc(O[*])cc3)cc2)cc1,deletion,False,clean_model_teacher,4.772063732147217,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.772063732147217
1189,[*]CCCCCCCc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCCc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,deletion,False,clean_model_teacher,4.948046684265137,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.948046684265137
1189,[*]CCCCCCOCc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCOCc1ccc(OCc2ccc(COc3ccc(O[*])cc3)cc2)cc1,rearrangement,False,clean_model_teacher,4.469756126403809,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.469756126403809
1189,[*]CCCCCCCOc1ccc(CcO2ccc(COc3ccc(O[*])cc3)cc2)cc1,[*]CCCCCCCOc1ccc(CcO2ccc(COc3ccc(O[*])cc3)cc2)cc1,rearrangement,False,clean_model_teacher,4.7460761070251465,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.7460761070251465
1190,[*]NCCO[*],[*]NCCO[*],substitution,False,clean_model_teacher,5.103771686553955,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.103771686553955
1190,[*]CCCCl[*],[*]CCCCl[*],substitution,False,clean_model_teacher,5.914285659790039,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.914285659790039
1190,[*]CC[2H]CO[*],[*]CC[2H]CO[*],insertion,False,clean_model_teacher,6.782383918762207,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.782383918762207
1190,[*][Si]CCCO[*],[*][Si]CCCO[*],insertion,False,clean_model_teacher,6.785226345062256,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.785226345062256
1190,[*]CCO[*],[*]CCO[*],deletion,False,clean_model_teacher,5.646344184875488,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.646344184875488
1190,[*]CCC[*],[*]CCC[*],deletion,False,clean_model_teacher,6.13802433013916,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.13802433013916
1190,[*]COCC[*],[*]COCC[*],rearrangement,False,clean_model_teacher,6.7633490562438965,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.7633490562438965
1190,[*]CCOC[*],[*]CCOC[*],rearrangement,False,clean_model_teacher,6.048983097076416,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.048983097076416
1191,[*]Oc1ccc(C(c2cnccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,[*]Oc1ccc(C(c2cnccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,substitution,False,clean_model_teacher,5.083652496337891,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.083652496337891
1191,[*]Oc1ccc(C(c2coccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,[*]Oc1ccc(C(c2coccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,substitution,False,clean_model_teacher,5.08397912979126,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.08397912979126
1191,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=OO)cc2C)c(C)c1,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=OO)cc2C)c(C)c1,insertion,False,clean_model_teacher,4.8641157150268555,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.8641157150268555
1191,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc=2C)c(C)c1,[*]Oc1ccc(C(c2ccccc2)c2ccc(OC([*])=O)cc=2C)c(C)c1,insertion,True,clean_model_teacher,4.95162296295166,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.95162296295166
1191,[*]Oc1ccc(C(c2ccccc2)c2cc(OC([*])=O)cc2C)c(C)c1,[*]Oc1ccc(C(c2ccccc2)c2cc(OC([*])=O)cc2C)c(C)c1,deletion,False,clean_model_teacher,4.605891227722168,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.605891227722168
1191,[*]Oc1ccc(C(c2cccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,[*]Oc1ccc(C(c2cccc2)c2ccc(OC([*])=O)cc2C)c(C)c1,deletion,False,clean_model_teacher,4.838712215423584,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.838712215423584
1192,[*]CC#CCOC(=O)NCCCCOCNC(=O)O[*],[*]CC#CCOC(=O)NCCCCOCNC(=O)O[*],substitution,False,clean_model_teacher,5.98370885848999,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.98370885848999
1192,[*]CC#CCSC(=O)NCCCCCCNC(=O)O[*],[*]CC#CCSC(=O)NCCCCCCNC(=O)O[*],substitution,False,clean_model_teacher,5.203423976898193,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.203423976898193
1192,[*]CC#CCOC(=O)NCCCCCCNC(=O)sO[*],[*]CC#CCOC(=O)NCCCCCCNC(=O)sO[*],insertion,False,clean_model_teacher,5.138368606567383,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.138368606567383
1192,[*]CC#CCOoC(=O)NCCCCCCNC(=O)O[*],[*]CC#CCOoC(=O)NCCCCCCNC(=O)O[*],insertion,False,clean_model_teacher,5.881563186645508,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.881563186645508
1192,[*]CC#CCOC(O)NCCCCCCNC(=O)O[*],[*]CC#CCOC(O)NCCCCCCNC(=O)O[*],deletion,False,clean_model_teacher,6.120236396789551,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.120236396789551
1192,[*]CC#CCOC(=)NCCCCCCNC(=O)O[*],[*]CC#CCOC(=)NCCCCCCNC(=O)O[*],deletion,False,clean_model_teacher,5.7960662841796875,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.7960662841796875
1192,[*]CC#CCOC(=O)NCCCCCCCN(=O)O[*],[*]CC#CCOC(=O)NCCCCCCCN(=O)O[*],rearrangement,False,clean_model_teacher,6.0120849609375,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.0120849609375
1192,[*]C#CCCOC(=O)NCCCCCCNC(=O)O[*],[*]C#CCCOC(=O)NCCCCCCNC(=O)O[*],rearrangement,False,clean_model_teacher,5.613790035247803,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.613790035247803
1193,[*]CC([*])N(=O)NCCC,[*]CC([*])N(=O)NCCC,substitution,False,clean_model_teacher,5.868213176727295,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.868213176727295
1193,[*]CC([*])F(=O)NCCC,[*]CC([*])F(=O)NCCC,substitution,False,clean_model_teacher,5.628475666046143,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.628475666046143
1193,[*]CC([*])C/(=O)NCCC,[*]CC([*])C/(=O)NCCC,insertion,False,clean_model_teacher,6.129661560058594,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.129661560058594
1193,[*]CC([*])C([Si]=O)NCCC,[*]CC([*])C([Si]=O)NCCC,insertion,False,clean_model_teacher,6.372169017791748,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.372169017791748
1193,[*]CC([*])C(=O)CCC,[*]CC([*])C(=O)CCC,deletion,False,clean_model_teacher,6.119341850280762,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.119341850280762
1193,[*]C([*])C(=O)NCCC,[*]C([*])C(=O)NCCC,deletion,False,clean_model_teacher,5.477495193481445,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.477495193481445
1193,[*]CC([*])C(=O)CCNC,[*]CC([*])C(=O)CCNC,rearrangement,False,clean_model_teacher,6.009912014007568,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.009912014007568
1193,[*]CC([*])C(=O)CNCC,[*]CC([*])C(=O)CNCC,rearrangement,False,clean_model_teacher,6.24828577041626,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.24828577041626
1194,[*]CCCCc1nnc([*])o1N,[*]CCCCc1nnc([*])o1N,substitution,False,clean_model_teacher,5.862500190734863,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.862500190734863
1194,[*]CCCCc1nnc([*])n1P,[*]CCCCc1nnc([*])n1P,substitution,False,clean_model_teacher,6.115821361541748,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.115821361541748
1194,[*]CCCC#c1nnc([*])n1N,[*]CCCC#c1nnc([*])n1N,insertion,False,clean_model_teacher,5.155708312988281,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.155708312988281
1194,[*]CCCCc1nnc([*])n/1N,[*]CCCCc1nnc([*])n/1N,insertion,True,clean_model_teacher,5.773771286010742,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.773771286010742
1194,[*]CCCc1nnc([*])n1N,[*]CCCc1nnc([*])n1N,deletion,False,clean_model_teacher,4.377037048339844,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.377037048339844
1194,[*]CCCCc1nn([*])n1N,[*]CCCCc1nn([*])n1N,deletion,False,clean_model_teacher,5.648392200469971,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.648392200469971
1194,[*]CCCCc1cnn([*])n1N,[*]CCCCc1cnn([*])n1N,rearrangement,False,clean_model_teacher,5.674269676208496,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.674269676208496
1194,[*]CCCCc1ncn([*])n1N,[*]CCCCc1ncn([*])n1N,rearrangement,False,clean_model_teacher,5.629569053649902,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.629569053649902
1195,[*]N=CC(C)=CC=CC=C(C)C=Nc1no(-c2csc([*])n2)cs1,[*]N=CC(C)=CC=CC=C(C)C=Nc1no(-c2csc([*])n2)cs1,substitution,False,clean_model_teacher,1.6403539180755615,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.6403539180755615
1195,[*]N=CCl(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]N=CCl(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,substitution,False,clean_model_teacher,1.3444247245788574,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.3444247245788574
1195,[*]N=CC(C)=CC=FCC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]N=CC(C)=CC=FCC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,insertion,False,clean_model_teacher,1.1397995948791504,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.1397995948791504
1195,[*]N=CC(C)=CC=C-C=C(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]N=CC(C)=CC=C-C=C(C)C=Nc1nc(-c2csc([*])n2)cs1,insertion,True,clean_model_teacher,1.0934560298919678,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.0934560298919678
1195,[*]N=CC(C)=CC=CC=C(C)C=Nc1nc(-2csc([*])n2)cs1,[*]N=CC(C)=CC=CC=C(C)C=Nc1nc(-2csc([*])n2)cs1,deletion,False,clean_model_teacher,2.123157262802124,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.123157262802124
1195,[*]N=CC(C)CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]N=CC(C)CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,deletion,False,clean_model_teacher,2.447206497192383,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.447206497192383
1195,[*]NC=C(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]NC=C(C)=CC=CC=C(C)C=Nc1nc(-c2csc([*])n2)cs1,rearrangement,False,clean_model_teacher,2.0552563667297363,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.0552563667297363
1195,[*]N=CC(C)=CC=C=CC(C)C=Nc1nc(-c2csc([*])n2)cs1,[*]N=CC(C)=CC=C=CC(C)C=Nc1nc(-c2csc([*])n2)cs1,rearrangement,False,clean_model_teacher,1.4616742134094238,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.4616742134094238
1196,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4Br(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4Br(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,substitution,False,clean_model_teacher,2.387829303741455,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.387829303741455
1196,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Sc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,substitution,False,clean_model_teacher,2.536771774291992,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.536771774291992
1196,[*]C(N=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(N=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,insertion,False,clean_model_teacher,3.27567720413208,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.27567720413208
1196,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccPc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccPc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,insertion,False,clean_model_teacher,2.548356056213379,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.548356056213379
1196,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c1)C2=O,deletion,False,clean_model_teacher,3.1091766357421875,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.1091766357421875
1196,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=)c5ccc([*])cc5C4=O)cc3)c1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(N4C(=)c5ccc([*])cc5C4=O)cc3)c1)C2=O,deletion,False,clean_model_teacher,2.910489559173584,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.910489559173584
1197,c1([*])ccc(cc1(O))c2nccc([*])c2(O),c1([*])ccc(cc1(O))c2nccc([*])c2(O),substitution,False,clean_model_teacher,5.176051616668701,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.176051616668701
1197,c1([*])ccs(cc1(O))c2cccc([*])c2(O),c1([*])ccs(cc1(O))c2cccc([*])c2(O),substitution,False,clean_model_teacher,4.301008224487305,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.301008224487305
1197,cC1([*])ccc(cc1(O))c2cccc([*])c2(O),cC1([*])ccc(cc1(O))c2cccc([*])c2(O),insertion,False,clean_model_teacher,4.218435764312744,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.218435764312744
1197,c1([*])ccc(cc1(O))c2coccc([*])c2(O),c1([*])ccc(cc1(O))c2coccc([*])c2(O),insertion,False,clean_model_teacher,5.243862152099609,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.243862152099609
1197,c1([*])ccc(cc1(O))c2ccc([*])c2(O),c1([*])ccc(cc1(O))c2ccc([*])c2(O),deletion,False,clean_model_teacher,4.957536220550537,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.957536220550537
1197,c1([*])ccc(cc1(O))2cccc([*])c2(O),c1([*])ccc(cc1(O))2cccc([*])c2(O),deletion,False,clean_model_teacher,4.945859432220459,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.945859432220459
1198,[*]C(=O)Nc1ccc(S(=Br)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,[*]C(=O)Nc1ccc(S(=Br)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,substitution,False,clean_model_teacher,3.1224493980407715,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.1224493980407715
1198,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(BrC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(BrC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,substitution,False,clean_model_teacher,3.137110710144043,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.137110710144043
1198,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(P=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(P=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,insertion,False,clean_model_teacher,3.0217199325561523,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.0217199325561523
1198,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5cc=c(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,[*]C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5cc=c(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,insertion,False,clean_model_teacher,3.025519371032715,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.025519371032715
1198,[*]C(=O)Nc1ccc((=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,[*]C(=O)Nc1ccc((=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc3)C4=O)cc2)cc1,deletion,False,clean_model_teacher,2.1124393939971924,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.1124393939971924
