substitution_matched,site_was_aromatic,site_bonds_to_wildcard,site_element_from,site_element_to,source_id,source_representation,candidate_representation,operator,strategy,Q,edit_count,independent_edit_count,string_edit_distance,element_change_count,bond_count_delta,graph_change_proxy,source_prediction_eV,candidate_prediction_eV,absolute_drift_eV,source_atom_count,candidate_atom_count,atom_delta,heavy_atom_delta,formal_charge_delta,components,parse_ok,sanitize_ok,valence_ok,wildcards_source,wildcards_candidate,valid,attachment_valid,differs_from_source,prediction_range_class
False,,,,,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NCCCCCNC(=O)N(CCCCC)C(=O)N*,Motif,Greedy,50,2,2,4,2,0,2,5.893464088439941,5.061189651489258,0.8322744369506836,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*NC(*)ONc1ccccc1,Motif,Greedy,50,2,2,4,2,0,2,5.3933587074279785,4.917847633361816,0.4755110740661621,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*OCOCCOCCOC(=O)CCNNCCC(=O)O*,Motif,Greedy,50,3,3,5,3,0,3,6.274569034576416,5.7225775718688965,0.5519914627075195,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*NCCCCCNNc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,Motif,Greedy,50,3,3,5,3,0,3,4.662410259246826,4.2126145362854,0.4497957229614258,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*c1cc(OOCCCCCCCCOc2ccc(-c3ccc(OF)cc3)cc2)c(*)s1,Motif,Greedy,50,2,2,4,2,0,2,2.74383807182312,2.6221120357513428,0.12172603607177734,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*NNNc1ccc(*)cc1,Motif,Greedy,50,2,2,16,2,0,2,4.566598892211914,4.100424289703369,0.4661746025085449,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCN(C)CC(C)(C)NNC(=O)c1ccc(C(=O)N*)cc1,Motif,Greedy,50,3,3,5,3,0,3,4.502551078796387,4.124648094177246,0.3779029846191406,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)OC6CCN5N6)cc4)cc3)cc2)cc1,Motif,Greedy,50,3,3,5,3,0,3,3.5847268104553223,3.5244698524475098,0.0602569580078125,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*NCNNCCOC(=O)CCC(=O)O*,Motif,Greedy,50,3,3,5,3,0,3,6.64481258392334,5.575379371643066,1.0694332122802734,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*NCCOCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,Motif,Greedy,50,2,2,4,2,0,2,6.5158233642578125,6.128748893737793,0.38707447052001953,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1cc(CNCC#N)c(*)s1,Motif,Greedy,50,2,2,5,1,1,3,2.3371214866638184,2.771653890609741,0.43453240394592285,11,12,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CN(C)CC(C)(N)N2)cc1,Motif,Greedy,50,3,3,5,3,0,3,4.636800289154053,4.4712419509887695,0.1655583381652832,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NN(C(*)=O)N(Nc1ccccc1)c1c[nH]cn1,Motif,Greedy,50,3,3,5,3,0,3,5.042630195617676,3.769390344619751,1.2732398509979248,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3167,[*]C(F)C([*])(F)OC(F)(F)F,*N(F)S(*)(F)OS(F)(F)F,SimpleSubst,Evolutionary,50,3,3,5,3,0,3,7.237398147583008,8.112994194030762,0.8755960464477539,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*SC(C)SCOC(=O)CCCCC(*)=O,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,6.378620147705078,4.962037086486816,1.4165830612182617,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*NC1=CC=S(NC(=O)C2=CS(NC(=O)c3ccccc3)=CC(C(*)=O)=C2)C=C1,SimpleSubst,Evolutionary,50,2,2,20,2,0,2,3.467644691467285,2.31868314743042,1.1489615440368652,29,29,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*OC(=S)CCCCC(=O)OCC1CCC(S*)CC1,SimpleSubst,Evolutionary,50,2,2,15,2,0,2,6.599419593811035,4.851649761199951,1.747769832611084,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3539,[*]CC(O[*])C(F)(F)F,*SC(S*)C(F)(F)F,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,6.81688117980957,4.82237434387207,1.9945068359375,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCS*,SimpleSubst,Evolutionary,50,1,1,16,1,0,1,5.916501998901367,5.0829291343688965,0.8335728645324707,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*SCC(C)(C)CC(C)CNC(=O)CCCCC(*)=S,SimpleSubst,Evolutionary,50,2,2,9,2,0,2,5.8339996337890625,4.576168060302734,1.2578315734863281,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3385,[*]CNOC(S1)=CC=C1[*],*CCCc1ccc(*)o1,SimpleSubst,Evolutionary,50,3,2,13,2,0,2,3.9756360054016113,5.027405738830566,1.051769733428955,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)NS3=CC=C(N4C(=O)c5ccc(*)cc5C4=O)C=C3)cc1)C2=O,SimpleSubst,Evolutionary,50,1,1,11,1,0,1,2.7069849967956543,2.325014352798462,0.3819706439971924,41,41,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*SC(C)CCOC(=O)COCC(*)=S,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,6.135988712310791,4.303667068481445,1.8323216438293457,15,15,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3350,[*]CCN([*])C(=O)C1CCCCC1,*CSN(*)C(=S)C1CCCCC1,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,5.892340660095215,3.6041207313537598,2.288219928741455,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*OC(=O)CCCCCCCC(=O)OCCCCCS*,SimpleSubst,Evolutionary,50,1,1,14,1,0,1,6.6545729637146,5.373991966247559,1.280580997467041,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*NC1=CC=CS2=C1C=CC=S2NC(=O)c1cccc(C(*)=O)c1,SimpleSubst,Evolutionary,50,2,2,27,2,0,2,3.4126176834106445,2.375192880630493,1.0374248027801514,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*NC1=CC=C2C=CC(OC(=O)Oc3ccc(OC(*)=O)cc3)=CS2=C1,SimpleSubst,Evolutionary,50,2,2,18,2,0,2,4.041114807128906,2.7434916496276855,1.2976231575012207,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=CC1=CC=CS(C=Cc2cc(*)nc(S3=CC=CC=C3)n2)=C1,SimpleSubst,Evolutionary,50,2,2,21,2,0,2,2.9956889152526855,2.0855166912078857,0.9101722240447998,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3381,C(F)(F)CC(F)(F)C(=S),O=CS(F)(F)CC(F)F,SimpleSubst,Evolutionary,50,2,1,10,1,0,1,3.425586462020874,6.3536272048950195,2.9280407428741455,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
False,,,,,3422,[*]C=CCCCCCCCCCC[*],*C=CSCCCCCCCCS*,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,5.851002216339111,4.366411209106445,1.484591007232666,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NC(=O)C(CCCCC)C(=O)NCCCCCS*,SimpleSubst,Evolutionary,50,1,1,14,1,0,1,5.893464088439941,4.7998270988464355,1.0936369895935059,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*NC(*)OSS1=CC=CC=C1,SimpleSubst,Evolutionary,50,3,3,13,3,0,3,5.3933587074279785,3.45702862739563,1.9363300800323486,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CCCCSCC(=O)O*,SimpleSubst,Evolutionary,50,1,1,3,1,0,1,6.274569034576416,5.314321517944336,0.9602475166320801,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*SCCCCCCCc1nnc(S2=CC=CC(c3nnc(*)o3)=C2)o1,SimpleSubst,Evolutionary,50,2,2,14,2,0,2,4.662410259246826,3.520902395248413,1.141507863998413,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*C1=CS(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)=C(*)S1,SimpleSubst,Evolutionary,50,1,1,9,1,0,1,2.74383807182312,3.280900478363037,0.537062406539917,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*NNSS1=CC=C(*)C=C1,SimpleSubst,Evolutionary,50,3,3,12,3,0,3,4.566598892211914,2.876006603240967,1.6905922889709473,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCC(C)CC(C)(C)CNC(=O)S1=CC=C(C(=O)N*)C=C1,SimpleSubst,Evolutionary,50,2,2,12,2,0,2,4.502551078796387,3.3696954250335693,1.1328556537628174,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(OS4=CC=C(C5(c6ccc(*)cc6)CC6CCC5C6)C=C4)cc3)cc2)cc1,SimpleSubst,Evolutionary,50,1,1,11,1,0,1,3.5847268104553223,3.1725711822509766,0.4121556282043457,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*OC(=S)CCC(=O)OCCCCCS*,SimpleSubst,Evolutionary,50,2,2,14,2,0,2,6.64481258392334,4.661435604095459,1.9833769798278809,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*OC(=O)CCCCCCCCCCC(=O)OCCCCCCCCCS*,SimpleSubst,Evolutionary,50,1,1,15,1,0,1,6.5158233642578125,5.448337554931641,1.0674858093261719,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1nc(CCCC)c(*)o1,SimpleSubst,Evolutionary,50,2,2,4,2,0,2,2.3371214866638184,4.735711574554443,2.398590087890625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*OS1=CC=C(C2(C3=CC=S(OC(*)=O)C=C3)CC(C)CC(C)(C)C2)C=C1,SimpleSubst,Evolutionary,50,2,2,20,2,0,2,4.636800289154053,3.056349277496338,1.5804510116577148,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NC(C(*)=O)N(CS1=CC=CC=C1)c1c[nH]cn1,SimpleSubst,Evolutionary,50,2,2,12,2,0,2,5.042630195617676,3.38187837600708,1.6607518196105957,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3167,[*]C(F)C([*])(F)OC(F)(F)F,*N(F)C(*)(F)OC(F)(F)F,Motif,Evolutionary,50,1,1,3,1,0,1,7.237398147583008,7.249334335327148,0.011936187744140625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*OC(C)CCOC(=O)CNNCC(*)=O,Motif,Evolutionary,50,2,2,4,2,0,2,6.378620147705078,5.687768936157227,0.6908512115478516,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,Motif,Evolutionary,50,1,0,2,0,0,0,3.467644691467285,3.467644691467285,0.0,29,29,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*CN1CCN(COC(=O)CCCCC(=O)O*)CC1,Motif,Evolutionary,50,2,2,4,2,0,2,6.599419593811035,5.743250846862793,0.8561687469482422,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3539,[*]CC(O[*])C(F)(F)F,*NC(O*)C(F)(F)F,Motif,Evolutionary,50,1,1,3,1,0,1,6.81688117980957,6.389995574951172,0.42688560485839844,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*NCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,Motif,Evolutionary,50,1,1,3,1,0,1,5.916501998901367,5.632366180419922,0.2841358184814453,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)CN(C)CNC(=O)CCNCC(*)=O,Motif,Evolutionary,50,2,2,11,2,0,2,5.8339996337890625,5.171055793762207,0.6629438400268555,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3385,[*]CNOC(S1)=CC=C1[*],*NNOc1ccc(*)s1,Motif,Evolutionary,50,1,1,13,1,0,1,3.9756360054016113,3.922891616821289,0.052744388580322266,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,Motif,Evolutionary,50,1,0,2,0,0,0,2.7069849967956543,2.7069849967956543,0.0,41,41,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*OC(C#N)CCOC(=O)OOOC(*)=O,Motif,Evolutionary,50,3,3,6,2,1,4,6.135988712310791,6.93079948425293,0.7948107719421387,15,16,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3350,[*]CCN([*])C(=O)C1CCCCC1,*NCN(*)C(=O)N1CCCOC1,Motif,Evolutionary,50,3,3,5,3,0,3,5.892340660095215,4.825625419616699,1.0667152404785156,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*NCCNCCOC(=O)CCCCCCCC(=O)O*,Motif,Evolutionary,50,2,2,4,2,0,2,6.6545729637146,6.082333564758301,0.5722393989562988,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,Motif,Evolutionary,50,1,0,2,0,0,0,3.4126176834106445,3.4126176834106445,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,Motif,Evolutionary,50,1,0,2,0,0,0,4.041114807128906,4.041114807128906,0.0,26,26,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=Cc1cccc(C=Cc2cc(*)nc(-c3ccccc3)n2)c1,Motif,Evolutionary,50,1,0,2,0,0,0,2.9956889152526855,2.9956889152526855,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3381,C(F)(F)CC(F)(F)C(=S),FN(F)OC(F)(F)C=S,Motif,Evolutionary,50,2,2,6,2,0,2,3.425586462020874,3.1728081703186035,0.2527782917022705,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
False,,,,,3422,[*]C=CCCCCCCCCCC[*],*C=CNCCCCCCCCN*,Motif,Evolutionary,50,2,2,4,2,0,2,5.851002216339111,4.831977367401123,1.0190248489379883,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NCCCCCNC(=O)N(CCCCC)C(=O)N*,Motif,Evolutionary,50,2,2,4,2,0,2,5.893464088439941,5.061189651489258,0.8322744369506836,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*NC(*)ONc1ccccc1,Motif,Evolutionary,50,2,2,4,2,0,2,5.3933587074279785,4.917847633361816,0.4755110740661621,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CCNNCCC(=O)O*,Motif,Evolutionary,50,2,2,4,2,0,2,6.274569034576416,5.730621337890625,0.543947696685791,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*NCCOCCCNc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,Motif,Evolutionary,50,3,3,5,3,0,3,4.662410259246826,4.234445095062256,0.4279651641845703,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*c1cc(OOCCCCCCCCOc2ccc(-c3ccc(OF)cc3)cc2)c(*)s1,Motif,Evolutionary,50,2,2,4,2,0,2,2.74383807182312,2.6221120357513428,0.12172603607177734,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*NNNc1ccc(*)cc1,Motif,Evolutionary,50,2,2,16,2,0,2,4.566598892211914,4.100424289703369,0.4661746025085449,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCN(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,Motif,Evolutionary,50,2,2,4,2,0,2,4.502551078796387,4.182587146759033,0.3199639320373535,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)OC6CCN5O6)cc4)cc3)cc2)cc1,Motif,Evolutionary,50,3,3,5,3,0,3,3.5847268104553223,3.525237560272217,0.05948925018310547,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*OCNNCCOC(=O)CCC(=O)O*,Motif,Evolutionary,50,3,3,5,3,0,3,6.64481258392334,5.84239387512207,0.8024187088012695,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*NCCOCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,Motif,Evolutionary,50,2,2,4,2,0,2,6.5158233642578125,6.128748893737793,0.38707447052001953,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1cc(CNCC#N)c(*)s1,Motif,Evolutionary,50,2,2,5,1,1,3,2.3371214866638184,2.771653890609741,0.43453240394592285,11,12,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CN(C)CC(C)(C)N2)cc1,Motif,Evolutionary,50,2,2,4,2,0,2,4.636800289154053,4.489410400390625,0.14738988876342773,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NN(C(*)=O)N(Nc1ccccc1)c1c[nH]cn1,Motif,Evolutionary,50,3,3,5,3,0,3,5.042630195617676,3.769390344619751,1.2732398509979248,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
