polymer_id,original_representation,property_name,property_value,units,source_dataset,split
aug_sample_1024:substitution:20260815:2,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(n5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Bandgap,2.6972,eV,adversarial_augmentation,train
aug_sample_1024:substitution:20260815:3,[*]c1ccc(Cc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)nc2)cc1,Bandgap,2.6972,eV,adversarial_augmentation,train
aug_sample_1025:substitution:20260815:0,[*]NC(CCCCOC(=O)NCCCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:substitution:20260815:1,[*]NC(CCCCCC(=O)NCCCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:substitution:20260815:2,[*]CC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:substitution:20260815:3,[*]NC(CCCPNC(=O)NCCCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:substitution:20260815:4,[*]NC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OCl,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:rearrangement:20260815:0,[*]NC(CCCCNC(=O)CNCCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:rearrangement:20260815:1,[*]NC(CCCCNC(=O)CCNCCCNC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:rearrangement:20260815:3,[*]NC(CCCCNC(=O)NCCCNCCC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1025:rearrangement:20260815:4,[*]NC(CCCCNC(=O)NCCCCNCC([*])=O)C(=O)OC,Bandgap,5.5474,eV,adversarial_augmentation,train
aug_sample_1026:substitution:20260815:0,[*]NC(=O)C(S1)=SC=C1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:substitution:20260815:1,[*]NC(=O)C(S1)=CC=C1C(\S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:substitution:20260815:2,[*]NC(=O)C(S1)=CS=C1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:substitution:20260815:3,[*]NC(=O)S(S1)=CC=C1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:substitution:20260815:4,[*]NC(=O)C(S1)=CC-C1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:rearrangement:20260815:1,[*]NC(=O)C(S1)=C=CC1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:rearrangement:20260815:2,[*]NC(=O)C(S1)=CCC=1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1026:rearrangement:20260815:4,[*]NC(=O)C(S1)C=C=C1C(=S)[*],Bandgap,2.4802,eV,adversarial_augmentation,train
aug_sample_1027:substitution:20260815:1,[*]CCCICCCCCCO[*],Bandgap,6.1884,eV,adversarial_augmentation,train
aug_sample_1027:substitution:20260815:2,[*]CCCCCCPCCCO[*],Bandgap,6.1884,eV,adversarial_augmentation,train
aug_sample_1027:substitution:20260815:4,[*]CPCCCCCCCCO[*],Bandgap,6.1884,eV,adversarial_augmentation,train
aug_sample_1027:rearrangement:20260815:0,[*]CCCCCCCCOCC[*],Bandgap,6.1884,eV,adversarial_augmentation,train
aug_sample_1027:rearrangement:20260815:1,[*]CCCCCCCCCOC[*],Bandgap,6.1884,eV,adversarial_augmentation,train
aug_sample_1028:substitution:20260815:0,[*]CC([*])C(=O)NOCc1ccccn1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1028:substitution:20260815:3,[*]CC([*])C(=S)NCCc1ccccn1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1028:rearrangement:20260815:0,[*]CC([*])C(=O)NCCc1cccnc1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1028:rearrangement:20260815:1,[*]CC([*])C(=O)CCNc1ccccn1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1028:rearrangement:20260815:2,[*]CC([*])C(=O)NCCc1ccncc1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1028:rearrangement:20260815:4,[*]CC([*])C(=O)CNCc1ccccn1,Bandgap,4.3946,eV,adversarial_augmentation,train
aug_sample_1030:substitution:20260815:0,[*]CCCCCCCNC(=O)c1cccc(C(=O)N[*])n1,Bandgap,4.7571,eV,adversarial_augmentation,train
aug_sample_1030:substitution:20260815:1,[*]COCCCCCNC(=O)c1cccc(C(=O)N[*])c1,Bandgap,4.7571,eV,adversarial_augmentation,train
aug_sample_1030:substitution:20260815:2,[*]CCCCCCCNC(=O)c1cccc(C(=N)N[*])c1,Bandgap,4.7571,eV,adversarial_augmentation,train
aug_sample_1030:rearrangement:20260815:1,[*]CCCCCCNCC(=O)c1cccc(C(=O)N[*])c1,Bandgap,4.7571,eV,adversarial_augmentation,train
aug_sample_1031:substitution:20260815:0,[*]NNC(\O)CCCCCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Bandgap,6.0362,eV,adversarial_augmentation,train
aug_sample_1031:substitution:20260815:1,[*]NNC(=O)CCCCCOCC(=O)NNC(=O)CCCCCCCCC([*])=O,Bandgap,6.0362,eV,adversarial_augmentation,train
aug_sample_1031:substitution:20260815:4,[*]NNC(=O)CSCCCCCC(=O)NNC(=O)CCCCCCCCC([*])=O,Bandgap,6.0362,eV,adversarial_augmentation,train
aug_sample_1032:substitution:20260815:0,[*]CC1(CO[*])CCI(C)CC1,Bandgap,5.8267,eV,adversarial_augmentation,train
aug_sample_1032:substitution:20260815:3,[*]CC1(CO[*])CCC(C)PC1,Bandgap,5.8267,eV,adversarial_augmentation,train
aug_sample_1033:substitution:20260815:0,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1S,Bandgap,3.918,eV,adversarial_augmentation,train
aug_sample_1033:substitution:20260815:1,[*]Oc1ccc(\c2ccc(C([*])=O)cc2)cc1Br,Bandgap,3.918,eV,adversarial_augmentation,train
aug_sample_1033:substitution:20260815:2,[*]Os1ccc(-c2ccc(C([*])=O)cc2)cc1Br,Bandgap,3.918,eV,adversarial_augmentation,train
aug_sample_1033:substitution:20260815:3,[*]Oc1ccc(-c2ccc(I([*])=O)cc2)cc1Br,Bandgap,3.918,eV,adversarial_augmentation,train
aug_sample_1034:substitution:20260815:1,[*]SC(=O)NC(=O)[*],Bandgap,4.3608,eV,adversarial_augmentation,train
aug_sample_1034:substitution:20260815:3,[*]CC(-O)NC(=O)[*],Bandgap,4.3608,eV,adversarial_augmentation,train
aug_sample_1034:substitution:20260815:4,[*]CC(=N)NC(=O)[*],Bandgap,4.3608,eV,adversarial_augmentation,train
aug_sample_1035:substitution:20260815:1,[*]CCCCCCNC(-O)N[*],Bandgap,5.5278,eV,adversarial_augmentation,train
aug_sample_1035:substitution:20260815:3,[*]CCCCOCNC(=O)N[*],Bandgap,5.5278,eV,adversarial_augmentation,train
aug_sample_1035:substitution:20260815:4,[*]CCCCPCNC(=O)N[*],Bandgap,5.5278,eV,adversarial_augmentation,train
aug_sample_1035:rearrangement:20260815:0,[*]CCCCNCCC(=O)N[*],Bandgap,5.5278,eV,adversarial_augmentation,train
aug_sample_1035:rearrangement:20260815:1,[*]CCCCCNCC(=O)N[*],Bandgap,5.5278,eV,adversarial_augmentation,train
aug_sample_1036:substitution:20260815:0,[*]CC([*])C(=O)OI(OCC)C(F)(F)F,Bandgap,6.3587,eV,adversarial_augmentation,train
aug_sample_1036:substitution:20260815:2,[*]PC([*])C(=O)OC(OCC)C(F)(F)F,Bandgap,6.3587,eV,adversarial_augmentation,train
aug_sample_1036:substitution:20260815:3,[*]CC([*])C(=O)OC(OCS)C(F)(F)F,Bandgap,6.3587,eV,adversarial_augmentation,train
aug_sample_1036:rearrangement:20260815:0,[*]CC([*])C(=O)OC(COC)C(F)(F)F,Bandgap,6.3587,eV,adversarial_augmentation,train
aug_sample_1036:rearrangement:20260815:1,[*]CC([*])C(=O)OC(CCO)C(F)(F)F,Bandgap,6.3587,eV,adversarial_augmentation,train
aug_sample_1037:substitution:20260815:0,[*]CCCCCOCC(=O)N[*],Bandgap,5.8885,eV,adversarial_augmentation,train
aug_sample_1037:substitution:20260815:1,[*]CCCCCCCC(\O)N[*],Bandgap,5.8885,eV,adversarial_augmentation,train
aug_sample_1037:substitution:20260815:3,[*]CCCCCCCC(=O)P[*],Bandgap,5.8885,eV,adversarial_augmentation,train
aug_sample_1037:substitution:20260815:4,[*]COCCCCCC(=O)N[*],Bandgap,5.8885,eV,adversarial_augmentation,train
aug_sample_1038:substitution:20260815:0,[*]CC(F)(F)C(F)(F)C(C)(F)COC(=O)c1cccc(C(=O)O[*])c1,Bandgap,4.8608,eV,adversarial_augmentation,train
aug_sample_1038:substitution:20260815:1,[*]CC(F)(F)C(F)(F)C(F)(F)COP(=O)c1cccc(C(=O)O[*])c1,Bandgap,4.8608,eV,adversarial_augmentation,train
aug_sample_1038:rearrangement:20260815:0,[*]CC(F)(F)C(F)(F)C(F)(F)OCC(=O)c1cccc(C(=O)O[*])c1,Bandgap,4.8608,eV,adversarial_augmentation,train
aug_sample_1039:substitution:20260815:1,[*]C(=O)OCCCCCCCCOC(/O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:substitution:20260815:3,[*]C(=O)OCCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4cnc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:substitution:20260815:4,[*]C(=O)OCCCCCCCCOC(=O)c1ncc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:rearrangement:20260815:0,[*]C(=O)COCCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:rearrangement:20260815:1,[*]C(=O)CCOCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:rearrangement:20260815:2,[*]C(=O)OCCCCCCCOCC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1039:rearrangement:20260815:3,[*]C(=O)OCCCCCCOCCC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,Bandgap,2.8969,eV,adversarial_augmentation,train
aug_sample_1040:substitution:20260815:1,[*]CCCCCCCCCNC(=O)CCCCCCCSCC(=O)N[*],Bandgap,5.8963,eV,adversarial_augmentation,train
aug_sample_1040:substitution:20260815:3,[*]CCCCCCCCCNC(=O)CCCOCCCCCC(=O)N[*],Bandgap,5.8963,eV,adversarial_augmentation,train
aug_sample_1040:substitution:20260815:4,[*]CCCCCCCCCNC(=O)CCCCCCCCCI(=O)N[*],Bandgap,5.8963,eV,adversarial_augmentation,train
aug_sample_1040:rearrangement:20260815:0,[*]CCCCCCCNCCC(=O)CCCCCCCCCC(=O)N[*],Bandgap,5.8963,eV,adversarial_augmentation,train
aug_sample_1040:rearrangement:20260815:1,[*]CCCCCCCCNCC(=O)CCCCCCCCCC(=O)N[*],Bandgap,5.8963,eV,adversarial_augmentation,train
aug_sample_1041:substitution:20260815:0,[*]CCCCNC(=O)ICCCC(=O)N[*],Bandgap,5.937,eV,adversarial_augmentation,train
aug_sample_1041:substitution:20260815:1,[*]CCCCNC(=O)PCCCC(=O)N[*],Bandgap,5.937,eV,adversarial_augmentation,train
aug_sample_1041:substitution:20260815:2,[*]CCCCNC(=O)CCCCS(=O)N[*],Bandgap,5.937,eV,adversarial_augmentation,train
aug_sample_1041:substitution:20260815:4,[*]CCCCNC(=O)CCCPC(=O)N[*],Bandgap,5.937,eV,adversarial_augmentation,train
aug_sample_1041:rearrangement:20260815:1,[*]CCCNCC(=O)CCCCC(=O)N[*],Bandgap,5.937,eV,adversarial_augmentation,train
aug_sample_1042:substitution:20260815:0,[*]CC(C=C1)=CC=C1C(=I)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1042:substitution:20260815:2,[*]NC(C=C1)=CC=C1C(=S)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1042:substitution:20260815:3,[*]CC(C/C1)=CC=C1C(=S)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1042:substitution:20260815:4,[*]CC(C-C1)=CC=C1C(=S)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1042:rearrangement:20260815:1,[*]CC(C=C1)=C=CC1C(=S)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1042:rearrangement:20260815:2,[*]CC(C=C1)=CCC=1C(=S)O[*],Bandgap,3.3862,eV,adversarial_augmentation,train
aug_sample_1043:rearrangement:20260815:0,[*]CCPC(CCCNC(=O)CCCCC(=O)N[*])c1ccccc1,Bandgap,5.1514,eV,adversarial_augmentation,train
aug_sample_1043:rearrangement:20260815:1,[*]CCCP(CNCCC(=O)CCCCC(=O)N[*])c1ccccc1,Bandgap,5.1514,eV,adversarial_augmentation,train
aug_sample_1043:rearrangement:20260815:2,[*]CPCC(CCCNC(=O)CCCCC(=O)N[*])c1ccccc1,Bandgap,5.1514,eV,adversarial_augmentation,train
aug_sample_1043:rearrangement:20260815:3,[*]CCCP(CCNCC(=O)CCCCC(=O)N[*])c1ccccc1,Bandgap,5.1514,eV,adversarial_augmentation,train
aug_sample_1044:substitution:20260815:0,[*]CC(CN)(CO)CO[*],Bandgap,5.2564,eV,adversarial_augmentation,train
aug_sample_1044:substitution:20260815:1,[*]CC(CC)(CO)CN[*],Bandgap,5.2564,eV,adversarial_augmentation,train
aug_sample_1044:substitution:20260815:2,[*]CC(CC)(IO)CO[*],Bandgap,5.2564,eV,adversarial_augmentation,train
aug_sample_1044:substitution:20260815:4,[*]CC(CC)(CC)CO[*],Bandgap,5.2564,eV,adversarial_augmentation,train
aug_sample_1045:substitution:20260815:1,[*]CC([*])CC=O,Bandgap,6.9115,eV,adversarial_augmentation,train
aug_sample_1045:substitution:20260815:2,[*]CC([*])OC/O,Bandgap,6.9115,eV,adversarial_augmentation,train
aug_sample_1045:substitution:20260815:3,[*]CC([*])OC-O,Bandgap,6.9115,eV,adversarial_augmentation,train
aug_sample_1045:substitution:20260815:4,[*]CC([*])IC=O,Bandgap,6.9115,eV,adversarial_augmentation,train
aug_sample_1046:substitution:20260815:0,[*]Oc1ccc(C(CC)(c2ccncc2)c2ccc(OC([*])=O)cc2)cc1,Bandgap,4.8841,eV,adversarial_augmentation,train
aug_sample_1046:substitution:20260815:1,[*]Oc1ccc(C(CC)(s2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Bandgap,4.8841,eV,adversarial_augmentation,train
aug_sample_1046:substitution:20260815:3,[*]Oc1ccc(C(SC)(c2ccccc2)c2ccc(OC([*])=O)cc2)cc1,Bandgap,4.8841,eV,adversarial_augmentation,train
aug_sample_1047:rearrangement:20260815:0,[*]CCOCCC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,4.9701,eV,adversarial_augmentation,train
aug_sample_1047:rearrangement:20260815:1,[*]CCCOCC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,Bandgap,4.9701,eV,adversarial_augmentation,train
aug_sample_1048:substitution:20260815:0,[*]CC(S1)=CC/C1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1048:substitution:20260815:1,[*]CI(S1)=CC=C1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1048:substitution:20260815:2,[*]CC(S1)=CP=C1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1048:rearrangement:20260815:0,[*]CC(S1)=CCC=1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1048:rearrangement:20260815:2,[*]CC(S1)C=C=C1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1048:rearrangement:20260815:4,[*]CC(S1)=C=CC1NO[*],Bandgap,3.6722,eV,adversarial_augmentation,train
aug_sample_1049:substitution:20260815:1,[*]c1cccc(-c2nc3cs(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,Bandgap,3.3721,eV,adversarial_augmentation,train
aug_sample_1049:substitution:20260815:3,[*]c1ccnc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)c1,Bandgap,3.3721,eV,adversarial_augmentation,train
aug_sample_1050:substitution:20260815:1,[*]CP(CCl)(CCl)COC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.7882,eV,adversarial_augmentation,train
aug_sample_1050:substitution:20260815:2,[*]CC(CCl)(CP)COC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.7882,eV,adversarial_augmentation,train
aug_sample_1050:rearrangement:20260815:1,[*]CC(CCl)(CCl)OCC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.7882,eV,adversarial_augmentation,train
aug_sample_1051:substitution:20260815:0,[*]C(=O)Nc1cccc(NC(=O)c2cccc(NC(=O)c3ccc(-c4nc5nc([*])ccc5[nH]4)cc3)c2)c1,Bandgap,3.3335,eV,adversarial_augmentation,train
aug_sample_1051:substitution:20260815:1,[*]C(=O)Nc1cccc(NC(=O)c2cccc(NC(=O)c3cnc(-c4nc5cc([*])ccc5[nH]4)cc3)c2)c1,Bandgap,3.3335,eV,adversarial_augmentation,train
aug_sample_1051:substitution:20260815:3,[*]C(=O)Nc1cccc(NI(=O)c2cccc(NC(=O)c3ccc(-c4nc5cc([*])ccc5[nH]4)cc3)c2)c1,Bandgap,3.3335,eV,adversarial_augmentation,train
aug_sample_1052:substitution:20260815:1,[*]NC(C=C1)-CC=C1OC(C=C2)=CC=C2[*],Bandgap,3.7465,eV,adversarial_augmentation,train
aug_sample_1052:substitution:20260815:2,[*]NC(C=C1)=CC=C1OC(C=N2)=CC=C2[*],Bandgap,3.7465,eV,adversarial_augmentation,train
aug_sample_1052:rearrangement:20260815:4,[*]NC(C=C1)=C=CC1OC(C=C2)=CC=C2[*],Bandgap,3.7465,eV,adversarial_augmentation,train
aug_sample_1053:substitution:20260815:1,[*]C=Cc1ccc([*])c(-c2ccc(OCC(CC)CCNC)c3ccccc23)c1,Bandgap,3.1924,eV,adversarial_augmentation,train
aug_sample_1053:substitution:20260815:2,[*]C/Cc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,Bandgap,3.1924,eV,adversarial_augmentation,train
aug_sample_1053:substitution:20260815:4,[*]C=Cc1ccc([*])c(-s2ccc(OCC(CC)CCCC)c3ccccc23)c1,Bandgap,3.1924,eV,adversarial_augmentation,train
aug_sample_1053:rearrangement:20260815:0,[*]C=Cc1ccc([*])c(-c2ccc(COC(CC)CCCC)c3ccccc23)c1,Bandgap,3.1924,eV,adversarial_augmentation,train
aug_sample_1053:rearrangement:20260815:1,[*]=CCc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,Bandgap,3.1924,eV,adversarial_augmentation,train
aug_sample_1054:substitution:20260815:0,C([*])=CCIC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1054:substitution:20260815:1,C([*])/CCCC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1054:substitution:20260815:2,C([*])\CCCC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1054:substitution:20260815:4,S([*])=CCCC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1054:rearrangement:20260815:0,C([*])CC=CC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1054:rearrangement:20260815:1,C([*])C=CCC(C)C([*]),Bandgap,5.7497,eV,adversarial_augmentation,train
aug_sample_1055:substitution:20260815:1,[*]CC(=S)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N([*])C3=O)cc1,Bandgap,2.4976,eV,adversarial_augmentation,train
aug_sample_1055:substitution:20260815:4,[*]CC(=O)Nc1cnc(NC(=O)c2ccc3c(c2)C(=O)N([*])C3=O)cc1,Bandgap,2.4976,eV,adversarial_augmentation,train
aug_sample_1056:substitution:20260815:0,[*]OC(F)(F)C([*])(O)F,Bandgap,9.8351,eV,adversarial_augmentation,train
aug_sample_1056:substitution:20260815:1,[*]OC(F)(N)C([*])(F)F,Bandgap,9.8351,eV,adversarial_augmentation,train
aug_sample_1056:substitution:20260815:3,[*]OC(F)(F)S([*])(F)F,Bandgap,9.8351,eV,adversarial_augmentation,train
aug_sample_1056:substitution:20260815:4,[*]NC(F)(F)C([*])(F)F,Bandgap,9.8351,eV,adversarial_augmentation,train
aug_sample_1057:substitution:20260815:3,[*]CCN([*])Cs1ccccc1,Bandgap,3.6413,eV,adversarial_augmentation,train
aug_sample_1057:rearrangement:20260815:0,[*]CNC([*])Cc1ccccc1,Bandgap,3.6413,eV,adversarial_augmentation,train
aug_sample_1057:rearrangement:20260815:1,[*]NCC([*])Cc1ccccc1,Bandgap,3.6413,eV,adversarial_augmentation,train
aug_sample_1058:substitution:20260815:0,[*]OC1C(IO)OC([*])C(O)C1O,Bandgap,5.7633,eV,adversarial_augmentation,train
aug_sample_1058:substitution:20260815:1,[*]OC1C(CO)CC([*])C(O)C1O,Bandgap,5.7633,eV,adversarial_augmentation,train
aug_sample_1058:substitution:20260815:2,[*]OC1C(CO)OC([*])C(Cl)C1O,Bandgap,5.7633,eV,adversarial_augmentation,train
aug_sample_1058:substitution:20260815:3,[*]PC1C(CO)OC([*])C(O)C1O,Bandgap,5.7633,eV,adversarial_augmentation,train
aug_sample_1058:substitution:20260815:4,[*]OC1N(CO)OC([*])C(O)C1O,Bandgap,5.7633,eV,adversarial_augmentation,train
aug_sample_1059:substitution:20260815:0,[*]CC(=O)C(\S)O[*],Bandgap,3.8049,eV,adversarial_augmentation,train
aug_sample_1059:substitution:20260815:2,[*]CC(=O)C(/S)O[*],Bandgap,3.8049,eV,adversarial_augmentation,train
aug_sample_1060:substitution:20260815:0,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(C)c3)CC3CCS2C3)cc1C,Bandgap,4.3462,eV,adversarial_augmentation,train
aug_sample_1060:substitution:20260815:2,[*]Oc1ccc(C2(c3ccc(OC([*])=O)c(Br)c3)CC3CCC2C3)cc1C,Bandgap,4.3462,eV,adversarial_augmentation,train
aug_sample_1061:substitution:20260815:1,[*]c1cccc(-c2nc3cc4cc([*])[nH]c4cc3[nH]2)c1,Bandgap,3.4806,eV,adversarial_augmentation,train
aug_sample_1061:substitution:20260815:2,[*]c1cccc(-c2nc3cc4nc([*])[nH]c4nc3[nH]2)c1,Bandgap,3.4806,eV,adversarial_augmentation,train
aug_sample_1062:substitution:20260815:1,[*]COCN[*],Bandgap,5.2341,eV,adversarial_augmentation,train
aug_sample_1062:substitution:20260815:2,[*]CCSN[*],Bandgap,5.2341,eV,adversarial_augmentation,train
aug_sample_1062:rearrangement:20260815:0,[*]CNCC[*],Bandgap,5.2341,eV,adversarial_augmentation,train
aug_sample_1062:rearrangement:20260815:1,[*]CCNC[*],Bandgap,5.2341,eV,adversarial_augmentation,train
aug_sample_1063:substitution:20260815:0,[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc([*])cs54)c3)cc1)OC2=O,Bandgap,2.5605,eV,adversarial_augmentation,train
aug_sample_1063:substitution:20260815:2,[*]C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4NC(=O)c5ccc([*])cc54)c3)cc1)OC2=O,Bandgap,2.5605,eV,adversarial_augmentation,train
aug_sample_1064:substitution:20260815:0,[*]Oc1c(C)c(C)c(NC(=O)c2ccc(C([*])=O)cc2)c(C)c1C,Bandgap,4.0581,eV,adversarial_augmentation,train
aug_sample_1064:substitution:20260815:1,[*]Nc1c(C)c(C)c(NC(=O)c2ccc(C([*])=O)cc2)c(Br)c1C,Bandgap,4.0581,eV,adversarial_augmentation,train
aug_sample_1064:substitution:20260815:2,[*]Nc1c(C)c(C)c(NC(=O)c2ccc(I([*])=O)cc2)c(C)c1C,Bandgap,4.0581,eV,adversarial_augmentation,train
aug_sample_1065:substitution:20260815:0,[*]CC(=S)C(C=C1)=CC=P1O[*],Bandgap,2.6830000000000003,eV,adversarial_augmentation,train
aug_sample_1065:substitution:20260815:1,[*]CC(=S)C(P=C1)=CC=C1O[*],Bandgap,2.6830000000000003,eV,adversarial_augmentation,train
aug_sample_1065:rearrangement:20260815:1,[*]CC(=S)C(C=C1)C=C=C1O[*],Bandgap,2.6830000000000003,eV,adversarial_augmentation,train
aug_sample_1065:rearrangement:20260815:2,[*]CC(=S)C(C=C1)=CCC=1O[*],Bandgap,2.6830000000000003,eV,adversarial_augmentation,train
aug_sample_1065:rearrangement:20260815:3,[*]CC(=S)C(C=C1)=C=CC1O[*],Bandgap,2.6830000000000003,eV,adversarial_augmentation,train
aug_sample_1066:substitution:20260815:1,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)SC(=O)c3ccc(O[*])c(OC)c3)cc2)cc1OC,Bandgap,3.117,eV,adversarial_augmentation,train
aug_sample_1066:substitution:20260815:2,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])c(OO)c3)cc2)cc1OC,Bandgap,3.117,eV,adversarial_augmentation,train
aug_sample_1066:substitution:20260815:3,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])c(OC)c3)cc2)cc1OP,Bandgap,3.117,eV,adversarial_augmentation,train
aug_sample_1066:substitution:20260815:4,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(S(=O)OC(=O)c3ccc(O[*])c(OC)c3)cc2)cc1OC,Bandgap,3.117,eV,adversarial_augmentation,train
aug_sample_1066:rearrangement:20260815:2,[*]OCCc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])c(OC)c3)cc2)cc1OC,Bandgap,3.117,eV,adversarial_augmentation,train
aug_sample_1067:substitution:20260815:1,[*]CC([*])c1nccs1,Bandgap,1.9401,eV,adversarial_augmentation,train
aug_sample_1067:rearrangement:20260815:0,[*]CC([*])c1cscc1,Bandgap,1.9401,eV,adversarial_augmentation,train
aug_sample_1067:rearrangement:20260815:1,[*]CC([*])c1ccsc1,Bandgap,1.9401,eV,adversarial_augmentation,train
aug_sample_1068:substitution:20260815:0,[*]Ss1ccc(Cc2ccc(SC([*])=O)cc2)cc1,Bandgap,4.3437,eV,adversarial_augmentation,train
aug_sample_1068:substitution:20260815:1,[*]Ic1ccc(Cc2ccc(SC([*])=O)cc2)cc1,Bandgap,4.3437,eV,adversarial_augmentation,train
aug_sample_1068:substitution:20260815:3,[*]Sc1ccc(Cc2cnc(SC([*])=O)cc2)cc1,Bandgap,4.3437,eV,adversarial_augmentation,train
