polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_2568,[*]CCc1ccc([*])c(CC)c/1,Bandgap,5.086590766906738,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1422,[*]c1c(C)cc([*])cc1C,Bandgap,5.175450325012207,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2789,[*]C=CC1CI([*])C2C(=O)N(CCC)C(=O)C12,Bandgap,4.993520736694336,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_502,[*]c1cc(C(=O)Oc2cccc3cc[nH]cnc23)c([*])s1,Bandgap,2.634795665740967,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_198,[*]c1ccc(-n2c(=O)c3cc4c(=O)n(-n5c6cnc([*])cc6c6cccnc65)c(=O)c4cc3c2=O)cc1,Bandgap,2.434438467025757,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1257,[*]Oc1ccc(OC(O)c2ccc(C([*])=O)cc2Oc2ccc(F)cc2)cc1,Bandgap,4.638016700744629,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3641,[*]CCCCCOC(=O)NCCCNC(=O)O[*],Bandgap,6.115042209625244,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_640,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(-c3nc(-c4ccccc4)nc(-c4ccc(N5C(=O)c6ccc([*])nc6C5=O)cc4)n3)cc1)C2=O,Bandgap,2.813291072845459,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3168,[*]CCCCCCNC(=P)CCCCCCC(=O)N[*],Bandgap,5.5958170890808105,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4188,[*]C1OC(C(F)(F)F)(C(F)(F)F)OCP1([*])F,Bandgap,7.969057083129883,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1861,[*]Oc1[N+]ccc(Oc2ccc(C=NCCCCN=Cc3ccc([*])cc3)cc2)cc1,Bandgap,3.813140869140625,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_428,[*]c1ccc(-c2sc(-c3cc(CPCC)c([*])s3)cc2CCCC)cc1,Bandgap,2.6188418865203857,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1430,O([*])c1cc(c(CCCCCC)cc1)OC(=O)c1cc(ccn1)C(=O)([*]),Bandgap,3.9207818508148193,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1085,[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CCP=C2[*],Bandgap,3.5717790126800537,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3284,[*]CCOC(=O)C1C2I=CC(C2)C1C(=O)O[*],Bandgap,5.831637382507324,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1376,[*]c1cc([*])cc(-s2nc3ccccc3o2)c1,Bandgap,2.680053949356079,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2828,[*]CCCCCCOC(=O)C(CCCCCCC)C(=O)N[*],Bandgap,5.965619087219238,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3406,[*]CCCCCCCCCCOCCCCCCCCCCO[Si]CCCCCO[*],Bandgap,6.912187576293945,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1668,[*]Nc1c#cc(NC(=O)CCC([*])=O)cc1,Bandgap,3.1697123050689697,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4098,[*]CC([*])(F)C(=O)O,Bandgap,7.033668518066406,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3574,[*]CCNCCCCCCCOCCCCCCCCCCOCCCCCCO[*],Bandgap,5.477884769439697,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3338,[*]CC([*])C(=O)OCCOCCIC,Bandgap,6.267051696777344,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_661,[*]c1cc(-c2nc3ccccc3oc2=O)cc(-n2c(=O)c3cc4oc(=O)n([*])c(=O)c4cc3c2=O)c1,Bandgap,3.2414889335632324,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4091,[*]IC(C)CCOC(=O)CC([*])=O,Bandgap,6.323276519775391,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_595,[*]c1c[Si]c(CCCCCCCCCC)c([*])[nH]1,Bandgap,4.382734298706055,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1849,[*](Cl)=C(Cl)C(Cl)(Cl)C([*])(Cl)Cl,Bandgap,4.553959846496582,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1222,[*]C(=O)N1CC(=O)N(C(=O)c2/ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)C1=O,Bandgap,2.867098808288574,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3199,[*]NC1CC(C2(C)OC(O)OC(C)NC2=O)C(F)(N(C([*])O)C(F)F)1,Bandgap,5.648004531860352,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2388,[*]C#CCCCCCCCCCNC(=O)c1ccc(C(=O)N[*])cc1,Bandgap,3.0489776134490967,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2009,[*]Oc1c(Cl)cc(C(c2Ncc(Cl)c(OC([*])=O)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,Bandgap,4.580990314483643,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4192,[*]C(F)(F)C(F)(F)C(F)(F)C([*])(I)C(F)(F)F,Bandgap,8.115682601928711,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_64,[*]C(c1ccccc1)=c1ccc(=c2ccc(=C(c-3ccccc3)c3ccc(-c4ccc([*])s4)s3)s2)s1,Bandgap,1.2747795581817627,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_95,[*]c1ccc(N(c2ccs(C#N)cc2)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,Bandgap,1.2168407440185547,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3878,[*]CC([*])C1CCCC1C,Bandgap,6.211423873901367,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_382,[*]C(=O)c1ccc2c(c1)C(=O)N(s1ccc(Oc3cc4ccccc4cc3Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,Bandgap,1.989788293838501,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_696,[*][N+]CC([*])(C)C(=O)Oc1ccc(C(=O)C=Cc2ccc(Cl)cc2)cc1,Bandgap,3.1663146018981934,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1372,[*]OCCCCCCOC(=O)c1ccc2cc(C(=O)O[*])ccc2c1,Bandgap,4.4791460037231445,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1197,[*]N=C(I=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,Bandgap,3.3304457664489746,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1599,[*]OC(=O)c1ccc(Cc2ccc(C([*])=O)cc2)nc1,Bandgap,4.138944149017334,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1839,[*]CCOC(=O)Nc1ccc(-c2ccc(NC(=C)O[*])c(C)c2)cc1C,Bandgap,4.52994441986084,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1647,[*]Nc1cc([*])ccc1CCCCC,Bandgap,4.159980297088623,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3341,[*]CCCCCCNC(=O)NCCCNC(=O)[*],Bandgap,5.419167995452881,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4090,[*]C1CC([*])(C#N)oC1,Bandgap,6.882702827453613,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_722,[*]C#CC(CCCCOC(/O)NCC(=O)OCCCC)=C([*])c1cncnc1,Bandgap,2.893378257751465,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3637,[*]CCCCCCCCCCOCCCC(=O)N[*],Bandgap,6.236562252044678,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3981,[*]CC(COC(F)(C(F)(F)F)C(F)(F)CF)O[*],Bandgap,6.854300498962402,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3113,[*]CCOCCOOC(=O)CC(=O)O[*],Bandgap,6.13766622543335,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3848,[*]CCOCCOC(=O)C(CCCCCCCC)C(=O)O[*],Bandgap,6.088261127471924,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1464,[*]CCCCCNC(=O)c1ccc(C(=O)N[*])c(Oc2ccccc2)c1,Bandgap,4.244351387023926,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_918,[*]c1c/cc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,Bandgap,3.385547161102295,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_152,[*]Nc1cc([N+](=O)[O-])c(SNC(=O)c2ccc(C([*])=O)cc2)cc1C=Cc1ccc(N(C)C)cc1,Bandgap,2.75443696975708,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_689,[*]PC(=O)NC(=S)[*],Bandgap,3.4658946990966797,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3355,[*]CCC(C)(C)CC(C)CNC(O)CCCCC(=O)N[*],Bandgap,5.923248767852783,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3872,[*]CC#CCOC(O)CCCCCCCCCCC(=O)O[*],Bandgap,6.193718910217285,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3884,[*]CC([*])OC(=O)PC,Bandgap,6.709314346313477,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_498,[*]1ccc(-c2nc3ccc(-c4ccc5nc([*])oc5c4)cc3o2)cc1,Bandgap,3.8379721641540527,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2679,[*]NC(CC(=O)OCc1ccccc1)C[N+]([*])=O,Bandgap,5.119208335876465,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3573,[*]CCCCCCCCOC(=O)NCCCCCCNOC(=O)O[*],Bandgap,5.971427917480469,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3843,[*]OC1CCC(C2CCC(OC(=O)-CCCCCCCCCCCC([*])=O)CC2)CC1,Bandgap,6.1011433601379395,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2775,[*]ICC=C([*])C,Bandgap,4.743196487426758,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4180,[*]C([*])(F)C#N,Bandgap,7.839150428771973,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3940,[*]OC(Br)CC([*])=O,Bandgap,5.809657573699951,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2290,[*]c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC([*])CC5)nc4c3)ccc21,Bandgap,4.615835189819336,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3361,[*]C(OCC(C)C)C1(C)C(=O)OC(=O)C1([*])C,Bandgap,5.534367561340332,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_335,[*]c1cc(C)([*])[nH]1,Bandgap,2.4273977279663086,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2328,[*]Oc1ccc(C(c2ccccc2)(c2cnccc2)c2ccc(OC(=O)CCCCCCCCC([*])=O)cc2)cc1,Bandgap,5.033350467681885,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_822,[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c\3)cc2)cc1,Bandgap,3.5514745712280273,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1049,[*]c1ccc(-c2csc(-c3cc([*])cs3)c2)\cc1,Bandgap,3.1864166259765625,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3350,[*]C(=O)OCCOC(=O)N1CCN([*])C1,Bandgap,5.681573867797852,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3161,[*]C=CC1CC([*])PC(C#N)(C[Si](C)(C)C)C1,Bandgap,5.207255840301514,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3770,[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(SF)(F)F,Bandgap,5.757617950439453,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2599,[*]C(OO[*])c1ccc(C(C)(C)C)cc1,Bandgap,4.936859130859375,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2316,[*]Oc1Cccc(CC([*])=O)cc1,Bandgap,5.35487174987793,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3767,[*]ON(C(I)(F)F)C(F)(Cl)C([*])(F)F,Bandgap,6.362807273864746,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3689,[*]OC(=O)CCCSCCCC([*])=O,Bandgap,5.225252151489258,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3353,[*]COCCOCCOC(=O)CCCC(=O)O[*],Bandgap,6.625669479370117,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1193,[*]Oc1ccc(OS(=O)c2ccc(C([*])=O)cc2)cc1CCCCCCCCCC,Bandgap,3.6277482509613037,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_4025,[*]CCCCNCCCCCC(=O)O[*],Bandgap,6.229574680328369,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2609,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(O)O[*])c1,Bandgap,5.3153462409973145,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2716,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(CNC(=O)O[*])c1,Bandgap,5.414829730987549,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1602,[*]COC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,Bandgap,3.3564388751983643,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2050,[*]Oc1ccc(C(C)(C)c2ncc(OC(=O)CCC([*])=O)cc2)cc1,Bandgap,4.917501449584961,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1807,[*]CCCCSCCc1nc2ccc(-c3ccc4nc([*])[nH]c4c3)cc2[nH]1,Bandgap,4.28056001663208,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2494,[*]CCC(=O)OCCOC(=O)CSN1CCN([*])CC1,Bandgap,4.603806018829346,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3081,[*]NC(=O)N[N+]O[*],Bandgap,3.598940849304199,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1999,[*]Oc1ccc(C(c2ccc(OC([*])=O)/cc2)C(Cl)(Cl)Cl)cc1,Bandgap,4.262092113494873,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3136,[*]CIC(=O)OC(=O)CCC1CCC([*])O1,Bandgap,5.7220139503479,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1051,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccccP(N3C(=O)c4ccc([*])cc4C3=O)c1C)C2=O,Bandgap,2.5713820457458496,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_1379,[*]C(S1)=CC=C1C(S2)=CC=C2O[*],Bandgap,2.2368319034576416,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2041,[*]c1nc(C)nc(N([*])-c2ccccc2)n1,Bandgap,4.3945393562316895,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_390,[*]CC(S1)=C=C1C(=S)C(S2)=CC=C2[*],Bandgap,2.492433786392212,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_841,[*]c1ccs(-c2nnc([*])o2)c(OCCCCC)c1,Bandgap,2.582866907119751,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_783,[*]c1cnc([*])c(O)c1,Bandgap,5.351402759552002,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2725,[*]CCOC(=O)CCCCSCOCCC(=O)O[*],Bandgap,5.636087417602539,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3314,[*]CCCP(C)(=O)CCCNC(=O)CCCCCCCCC(=O)NN[*],Bandgap,5.787219047546387,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_2003,[*]SC(=O)OCC(C)(C)COC(=O)SN1CCN([*])NC1,Bandgap,4.713254451751709,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
poly_3580,[*]OC(CC([*])=O)COC(C)(C)C,Bandgap,6.524636268615723,eV,phase4_adversarial_augmentation,train,probabilistic_mcmc,adversarial_stress_test,clean_model_teacher_prediction_not_measured_target
